ID,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
4409,445,39.128102,-84.575277,10/26/2020 07:54:26 AM,30.9,NWW,11,1.4,17509.1,10/26/2020 07:54:47 AM,Standard Event,S-HAM09854,QUEEN CITY AV,WYOMING AV,SUNSET AV,SOUTH FAIRMOUNT
4410,250,39.148174,-84.548301,10/26/2020 07:49:23 AM,9.3,NNE,11,0.1,103961,10/26/2020 07:49:52 AM,Standard Event,,,,,
4411,236,39.140014,-84.424407,10/26/2020 07:46:59 AM,28.5,SSE,11,1.3,14517.8,10/26/2020 07:47:21 AM,Standard Event,S-HAM09295,ERIE AV,TARPIS AV,TARPIS AV,HYDE PARK
4412,391,39.124758,-84.519965,10/26/2020 07:43:14 AM,0.0,SEE,9,0.1,31044.4,10/26/2020 07:43:16 AM,Motion Stop,S-HAM20055,WARNER ST,CLIFTON AV,SCHORR AL,CUF
4413,158,39.109643,-84.573464,10/26/2020 07:55:09 AM,0.0,S,9,0.3,136376.4,10/26/2020 07:55:10 AM,Motion Stop,S-HAM01935,OLIVE AV,WIEMAN AV,ST LAWRENCE AV,EAST PRICE HILL
4414,241,39.119574,-84.558249,10/26/2020 07:48:19 AM,6.9,SW,10,0,54206.9,10/26/2020 07:48:22 AM,Motion Start,S-HAM02320,GRAND AV,UTAH AV,NORTHSIDE AV,SOUTH FAIRMOUNT
4415,215,39.15566,-84.55019,10/26/2020 07:47:57 AM,0.0,N,9,0.9,92843.1,10/26/2020 07:48:00 AM,Motion Stop,I-GJ11683693,COLERAIN AV TO BEEKMAN ST RAMP & I-74 EB EXWY TO BEEKMAN ST RAMP & BEEKMAN ST & ELMORE ST & COLERAIN AVENUE ACCS,,,SOUTH CUMMINSVILLE
4416,460,39.140051,-84.533152,10/26/2020 07:41:37 AM,0.0,SWW,9,0.6,7809.4,10/26/2020 07:41:40 AM,Motion Stop,,,,,
4417,258,39.139373,-84.533321,10/26/2020 07:55:20 AM,0.0,SSW,9,0,2622.5,10/26/2020 07:55:20 AM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
4418,336,39.103339,-84.497055,10/26/2020 07:47:43 AM,27.0,NE,11,0.8,20924.8,10/26/2020 07:49:53 AM,Standard Event,S-HAM27739,E PETE ROSE WY,KILGOUR ST,RIVERSIDE DR,EAST END
4419,215,39.146874,-84.551165,10/26/2020 07:46:12 AM,0.0,W,9,0.3,92842.5,10/26/2020 07:46:14 AM,Motion Stop,S-HAM21885,MILLCREEK RD,BEEKMAN ST,LLEWELLYN ST,MILLVALE
4420,334,39.101104,-84.530415,10/26/2020 07:53:46 AM,10.0,SSE,11,0.7,23904.6,10/26/2020 07:54:43 AM,Standard Event,I-GJ13563091,W 6TH WB ST TO LINN ST RAMP & DALTON AV & LINN ST,,,QUEENSGATE
4421,236,39.132426,-84.461039,10/26/2020 07:53:33 AM,25.4,SWW,11,0.8,14520.1,10/26/2020 07:54:48 AM,Standard Event,I-GJ19483454,MADISON RD TO OBRYON ST RAMP & MADISON RD & TORRENCE PKWY & GRANDIN RD & OBRYON ST,,,EVANSTON
4422,249,39.142591,-84.534369,10/26/2020 07:42:07 AM,0.0,S,9,0,22756,10/26/2020 07:42:18 AM,Motion Stop,,,,,
4423,158,39.108664,-84.574226,10/26/2020 07:51:56 AM,0.0,E,9,0.1,136376.2,10/26/2020 07:51:59 AM,Motion Stop,S-HAM02223,WIEMAN AV,OLIVE AV,OAKLAND AV,EAST PRICE HILL
4424,418,39.141335,-84.532917,10/26/2020 07:49:19 AM,0.0,E,"12,9",0,39512.6,10/26/2020 07:49:19 AM,,,,,,
4425,482,39.095717,-84.652891,10/26/2020 07:55:10 AM,3.7,NW,10,1.6,6404.3,10/26/2020 07:55:12 AM,Motion Start,S-HAM22335,RIVER RD,STILLE DR,WOCHER AV,RIVERSIDE
4426,450,39.081115,-84.59288,10/26/2020 07:49:14 AM,12.6,SEE,11,0.2,18177.6,10/26/2020 07:49:25 AM,Standard Event,I-GJ08212853,FELIX ST & BAURICHTER ST,,,RIVERSIDE
4427,482,39.076951,-84.620156,10/26/2020 07:43:18 AM,0.0,W,9,0.4,6402,10/26/2020 07:43:21 AM,Motion Stop,S-HAM17692,RIVER RD,MAAG ST,ANDERSON FERRY RD,RIVERSIDE
4428,483,39.111054,-84.517211,10/26/2020 07:53:03 AM,3.5,SSE,11,0.2,5736,10/26/2020 07:53:08 AM,Standard Event,S-HAM21704,RACE ST,W 14TH ST,W 15TH ST,OVER-THE-RHINE
4429,482,39.076634,-84.612966,10/26/2020 07:40:59 AM,6.5,W,10,0,6401.6,10/26/2020 07:41:03 AM,Motion Start,S-HAM17692,RIVER RD,MAAG ST,ANDERSON FERRY RD,RIVERSIDE
4430,92,39.119093,-84.521053,10/26/2020 07:48:58 AM,0.0,SEE,9,1.1,85377.7,10/26/2020 07:49:00 AM,Motion Stop,I-GJ14323290,ELM ST & W MCMICKEN AV,,,OVER-THE-RHINE
4431,334,39.119866,-84.536534,10/26/2020 07:46:45 AM,7.1,S,11,0,23902.9,10/26/2020 07:49:23 AM,Standard Event,I-GJ12973298,BANK ST & DALTON AV & SPRING GROVE AV,,,WEST END
4432,249,39.112868,-84.516136,10/26/2020 07:51:33 AM,3.8,E,10,0.1,22758.7,10/26/2020 07:51:35 AM,Motion Start,S-HAM33062,W LIBERTY ST,VINE ST,PARVIS AL,OVER-THE-RHINE
4433,457,39.138436,-84.548729,10/26/2020 07:52:24 AM,28.7,SSE,12,0.7,5293.8,10/26/2020 07:52:27 AM,Power On,S-HAM21933,BEEKMAN ST,HOPPLE ST,YONKERS AV,NORTH FAIRMOUNT
4434,41,39.162477,-84.420522,10/26/2020 07:42:17 AM,14.9,NEE,11,0.4,33696.8,10/26/2020 07:43:31 AM,Standard Event,S-HAM57193,BARROW AV TO I-71 SB EXWY RAMP,RIDGE AV,KENNEDY BARROW RAMP,OAKLEY
4435,449,39.124711,-84.52588,10/26/2020 07:41:41 AM,14.8,N,11,0.2,16498.2,10/26/2020 07:42:02 AM,Standard Event,S-HAM19888,RAVINE ST,FAIRVIEW PARK DR,WARNER ST,CUF
4436,134,39.110928,-84.585356,10/26/2020 07:46:12 AM,6.8,N,10,0,529.4,10/26/2020 07:46:15 AM,Motion Start,S-HAM03309,SUNSET AV,JAMESTOWN ST,WESTHAVEN AV,WEST PRICE HILL
4437,115,39.116415,-84.578948,10/26/2020 07:48:02 AM,5.2,S,10,0.1,56592.9,10/26/2020 07:48:06 AM,Motion Start,S-HAM02126,1ST AV,GLENWAY AV,W LIBERTY ST,WEST PRICE HILL
4438,255,39.101517,-84.525113,10/26/2020 07:44:50 AM,41.9,SWW,11,0.2,194006.4,10/26/2020 07:46:56 AM,Standard Event,S-HAM53310,W 6TH WB ST,FORT WASHINGTON EB WY,GEST ST,QUEENSGATE
4439,194,39.150641,-84.544077,10/26/2020 07:53:02 AM,32.3,NNE,11,0.3,84347.2,10/26/2020 07:53:29 AM,Standard Event,S-HAM21878,MILLCREEK RD,LLEWELLYN ST,GERINGER ST,SOUTH CUMMINSVILLE
4440,166,39.113295,-84.521493,10/26/2020 07:49:12 AM,13.3,E,11,1.1,16582.7,10/26/2020 07:49:42 AM,Standard Event,S-HAM08311,W LIBERTY ST,KEMP AL,CENTRAL AV,WEST END
4441,467,39.120691,-84.498376,10/26/2020 07:52:14 AM,68.7,SSW,11,2.8,55273.2,10/26/2020 07:52:17 AM,Standard Event,S-HAM28007,I-71 SB EXWY,I-71 SB TO GILBERT AV RAMP,EDEN PARK DR TO I-71 SB EXWY RAMP,WALNUT HILLS
4442,44,39.142513,-84.533561,10/26/2020 07:43:30 AM,7.0,E,10,0.1,41055.7,10/26/2020 07:43:33 AM,Motion Start,,,,,
4443,245,39.09644,-84.654205,10/26/2020 07:41:12 AM,36.8,NWW,11,1.8,78656.8,10/26/2020 07:41:33 AM,Standard Event,I-GJ02883007,RIVER RD & DARBY RD,WOCHER AV,HILLSIDE AV,RIVERSIDE
4444,470,39.146311,-84.572245,10/26/2020 07:52:25 AM,9.3,NE,10,1.2,90330.5,10/26/2020 07:52:28 AM,Motion Start,I-GJ09803583,WESTWOOD NORTHERN BLVD & MCHENRY AV,,,EAST WESTWOOD
4445,418,39.141009,-84.532898,10/26/2020 07:54:26 AM,4.3,SSW,11,0.1,39512.6,10/26/2020 07:55:01 AM,Standard Event,,,,,
4446,336,39.116738,-84.484724,10/26/2020 07:49:49 AM,25.0,NE,11,1.9,20925.9,10/26/2020 07:49:53 AM,Standard Event,S-HAM18992,RIVERSIDE DR,KEMPER LN,HAZEN ST,EAST END
4447,391,39.123705,-84.519918,10/26/2020 07:43:41 AM,16.4,S,11,0.2,31044.5,10/26/2020 07:45:11 AM,Standard Event,S-HAM20060,CLIFTON AV,PARKER ST,WARNER ST,CUF
4448,438,39.107877,-84.498452,10/26/2020 07:49:17 AM,0.0,N,9,0.2,21773.1,10/26/2020 07:49:17 AM,Motion Stop,S-HAM26089,ST PAUL PL,PAVILION ST,MONASTERY ST,MOUNT ADAMS
4449,482,39.077903,-84.626855,10/26/2020 07:47:54 AM,9.0,NWW,10,0.1,6402.4,10/26/2020 07:47:57 AM,Motion Start,S-HAM17690,RIVER RD,CATHCART ST,FENIMORE ST,RIVERSIDE
4450,298,39.11914,-84.536175,10/26/2020 07:45:10 AM,26.9,SSE,11,0.1,25152.4,10/26/2020 07:47:15 AM,Standard Event,S-HAM27405,DALTON AV,YORK ST,BANK ST,WEST END
4451,319,39.125279,-84.50461,10/26/2020 07:42:48 AM,5.5,SWW,10,0,31156.6,10/26/2020 07:42:50 AM,Motion Start,S-HAM07862,KINSEY AV,MAPLEWOOD AV,HIGHLAND AV,MOUNT AUBURN
4452,467,39.171613,-84.398552,10/26/2020 07:45:26 AM,46.2,NNW,11,0.5,55266,10/26/2020 07:47:04 AM,Standard Event,S-HAM26850,RED BANK EXWY TO I-71 SB EXWY RAMP,RED BANK EXWY,I-71 SB EXWY RAMP,
4453,166,39.125276,-84.5361,10/26/2020 07:43:13 AM,16.5,S,11,0.7,16581.2,10/26/2020 07:44:38 AM,Standard Event,S-HAM27400,SPRING GROVE AV,HARRISON AV,BUCK ST,WEST END
4454,399,39.127596,-84.562988,10/26/2020 07:45:13 AM,5.8,NWW,11,0.1,33825.3,10/26/2020 07:45:39 AM,Standard Event,S-HAM11826,MONTROSE ST,TERM E OF SPERBER ST,SPERBER ST,SOUTH FAIRMOUNT
4455,369,39.149413,-84.541676,10/26/2020 07:53:02 AM,39.1,S,11,0.6,81043,10/26/2020 07:54:44 AM,Standard Event,S-HAM21915,SPRING GROVE AV,BRASHEARS ST,RALSTON AV,CAMP WASHINGTON
4456,474,39.127898,-84.500588,10/26/2020 07:49:09 AM,28.4,SWW,11,0,1212.9,10/26/2020 07:51:34 AM,Standard Event,S-HAM19091,READING RD,BURNET AV,MINNESOTA ST,MOUNT AUBURN
4457,134,39.109549,-84.584019,10/26/2020 07:53:56 AM,0.0,W,9,0.4,530.1,10/26/2020 07:53:59 AM,Motion Stop,S-HAM03336,JAMESTOWN ST,ROSEMONT AV,SUNSET AV,WEST PRICE HILL
4458,391,39.122409,-84.520319,10/26/2020 07:43:59 AM,21.5,SSW,11,0.2,31044.6,10/26/2020 07:45:11 AM,Standard Event,S-HAM32199,CLIFTON AV,KLOTTER AV,EMMING ST,CUF
4459,245,39.107351,-84.682405,10/26/2020 07:49:06 AM,0.0,SSE,9,0.4,78659.1,10/26/2020 07:49:08 AM,Motion Stop,S-HAM35966,OTTAWA ST,TERM S OF RAPID RUN RD,RAPID RUN RD,SAYLER PARK
4460,470,39.14045,-84.60418,10/26/2020 07:47:53 AM,5.0,NE,10,0.7,90328.4,10/26/2020 07:47:54 AM,Motion Start,I-GJ07053510,BOUDINOT AV & WERK RD,,,WESTWOOD
4461,41,39.160732,-84.422021,10/26/2020 07:41:41 AM,27.4,E,11,0.2,33696.6,10/26/2020 07:43:31 AM,Standard Event,S-HAM26460,IBSEN AV,CALVERT ST,RIDGE AV,
4462,255,39.100695,-84.530256,10/26/2020 07:45:13 AM,44.3,W,11,0.5,194006.6,10/26/2020 07:46:56 AM,Standard Event,S-HAM26010,LINN ST,W 6TH ST,DALTON AV,QUEENSGATE
4463,215,39.157425,-84.550018,10/26/2020 07:48:40 AM,34.0,N,11,1.1,92843.2,10/26/2020 07:49:39 AM,Standard Event,S-HAM21913,COLERAIN AVENUE ACCS,ELMORE ST,COLERAIN AV,SOUTH CUMMINSVILLE
4464,399,39.128639,-84.563456,10/26/2020 07:52:17 AM,6.0,NW,11,0,33825.6,10/26/2020 07:53:35 AM,Standard Event,S-HAM02675,WHITE ST,HORTON ST,BIEGLER ST,SOUTH FAIRMOUNT
4465,159,39.115161,-84.560367,10/26/2020 07:47:22 AM,5.7,E,11,0.3,126174.1,10/26/2020 07:47:59 AM,Standard Event,S-HAM02008,LEHMAN RD,GRAND AV,CONSIDINE AV,EAST PRICE HILL
4466,450,39.083251,-84.588347,10/26/2020 07:43:35 AM,0.0,SWW,9,0.2,18177.3,10/26/2020 07:43:38 AM,Motion Stop,S-HAM03155,HILLSIDE AV,HENRIETTA AV,BAURICHTER ST,RIVERSIDE
4467,317,39.107673,-84.590701,10/26/2020 07:54:48 AM,5.1,W,10,0,36026.5,10/26/2020 07:54:51 AM,Motion Start,S-HAM03363,W 8TH ST,CLANORA DR,SCHIFF AV,WEST PRICE HILL
4468,67,39.146737,-84.548096,10/26/2020 07:52:12 AM,0.0,NNE,9,0.2,119100.1,10/26/2020 07:52:15 AM,Motion Stop,,,,,
4469,448,39.114053,-84.573253,10/26/2020 07:50:33 AM,0.0,NWW,9,0,18218.4,10/26/2020 07:50:34 AM,Motion Stop,S-HAM02100,GLENWAY AV,KUHLMAN AV,ROSS AV,EAST PRICE HILL
4470,438,39.109352,-84.49783,10/26/2020 07:42:53 AM,10.9,W,11,0,21772.8,10/26/2020 07:42:59 AM,Standard Event,S-HAM18102,HATCH ST,WAREHAM DR,LOUDEN ST,MOUNT ADAMS
4471,228,39.113759,-84.527536,10/26/2020 07:46:55 AM,7.9,S,10,0.5,209138.4,10/26/2020 07:46:57 AM,Motion Start,I-GJ13773229,W LIBERTY ST & LINN ST,,,WEST END
4472,438,39.10743,-84.498514,10/26/2020 07:48:42 AM,3.2,N,10,0.1,21773,10/26/2020 07:48:46 AM,Motion Start,S-HAM39640,ST PAUL PL,TERM S OF PAVILION ST,PAVILION ST,MOUNT ADAMS
4473,158,39.110306,-84.576409,10/26/2020 07:47:50 AM,0.0,SWW,9,0.1,136375.8,10/26/2020 07:47:53 AM,Motion Stop,S-HAM02229,ST LAWRENCE AV,RAPID AV,SETON AV,EAST PRICE HILL
4474,371,39.147422,-84.548804,10/26/2020 07:54:53 AM,3.1,SWW,10,0,30719.3,10/26/2020 07:54:55 AM,Motion Start,,,,,
4475,438,39.107859,-84.498469,10/26/2020 07:47:10 AM,3.3,SEE,10,0.1,21773,10/26/2020 07:47:11 AM,Motion Start,S-HAM26089,ST PAUL PL,PAVILION ST,MONASTERY ST,MOUNT ADAMS
4476,215,39.155218,-84.550282,10/26/2020 07:47:48 AM,28.8,N,11,0.9,92843,10/26/2020 07:48:00 AM,Standard Event,S-HAM21901,BEEKMAN ST,DREMAN AV,ELMORE ST,SOUTH CUMMINSVILLE
4477,224,39.165054,-84.430379,10/26/2020 07:48:21 AM,54.3,W,11,2.7,36582.4,10/26/2020 07:49:54 AM,Standard Event,S-HAM52794,I-71 SB EXWY,I-71 SB EXWY TO SR 562 WB RAMP,BARROW AV TO I-71 SB EXWY RAMP,OAKLEY
4478,134,39.109696,-84.585681,10/26/2020 07:43:09 AM,0.0,SEE,9,0.1,529.3,10/26/2020 07:43:10 AM,Motion Stop,S-HAM03310,JAMESTOWN ST,SUNSET AV,RUTLEDGE AV,WEST PRICE HILL
4479,302,39.122882,-84.531036,10/26/2020 07:50:58 AM,4.5,SEE,10,0.1,48371.8,10/26/2020 07:50:59 AM,Motion Start,S-HAM27366,KLOTTER AV,FREEMAN AV,KRESS AL,CUF
4480,255,39.09997,-84.519257,10/26/2020 07:42:11 AM,10.0,N,11,0.1,194005.9,10/26/2020 07:42:17 AM,Standard Event,S-HAM27607,CENTRAL AV,PERRY ST,FT WSHNGTN WB TO W 6TH WB ST RAMP,CBD/RIVERFRONT
4481,484,39.114163,-84.595404,10/26/2020 07:53:22 AM,10.1,SWW,11,0.3,5476.8,10/26/2020 07:53:34 AM,Standard Event,I-GJ07883219,LOCKMAN AV & LORETTA AV,,,WEST PRICE HILL
4482,457,39.140558,-84.549585,10/26/2020 07:52:08 AM,36.1,SSE,12,0.5,5293.6,10/26/2020 07:52:10 AM,Power On,S-HAM21938,BEEKMAN ST,YONKERS AV,MOOSEWOOD AV,MILLVALE
4483,134,39.112569,-84.58513,10/26/2020 07:48:34 AM,11.3,NE,11,0.1,529.5,10/26/2020 07:48:49 AM,Standard Event,S-HAM02091,WESTHAVEN AV,WINFIELD AV,SUNSET AV,WEST PRICE HILL
4484,448,39.11347,-84.560394,10/26/2020 07:41:11 AM,18.2,S,11,0,18217.7,10/26/2020 07:42:42 AM,Standard Event,S-HAM02303,GRAND AV,GLENWAY AV,LEHMAN RD,EAST PRICE HILL
4485,92,39.131715,-84.531329,10/26/2020 07:43:03 AM,8.1,NEE,10,1.2,85376.3,10/26/2020 07:43:03 AM,Motion Start,S-HAM27342,CENTRAL PKWY,HALLMAR AV,MARSHALL AV,CUF
4486,457,39.128333,-84.544484,10/26/2020 07:53:52 AM,37.6,SSW,7,1.4,5294.5,10/26/2020 07:53:53 AM,Power Off,S-HAM50486,BEEKMAN ST,WAVERLY AV,KNOX ST,SOUTH FAIRMOUNT
4487,450,39.082256,-84.590948,10/26/2020 07:46:34 AM,4.7,SWW,10,0,18177.5,10/26/2020 07:46:37 AM,Motion Start,S-HAM03155,HILLSIDE AV,HENRIETTA AV,BAURICHTER ST,RIVERSIDE
4488,210,39.117231,-84.580867,10/26/2020 07:50:25 AM,0.0,W,9,0.2,104665.1,10/26/2020 07:50:28 AM,Motion Stop,S-HAM02491,W LIBERTY ST,ILIFF AV,GILSEY AV,WEST PRICE HILL
4489,159,39.113354,-84.560461,10/26/2020 07:47:56 AM,0.0,SSW,9,0.4,126174.2,10/26/2020 07:47:59 AM,Motion Stop,S-HAM02303,GRAND AV,GLENWAY AV,LEHMAN RD,EAST PRICE HILL
4490,245,39.104183,-84.683434,10/26/2020 07:45:41 AM,4.7,NWW,10,3.5,78658.6,10/26/2020 07:45:42 AM,Motion Start,S-HAM00340,GRACELY DR,RIVER RD,WHIPPLE ST,SAYLER PARK
4491,438,39.109271,-84.49759,10/26/2020 07:43:32 AM,4.2,SW,10,0.1,21772.8,10/26/2020 07:43:34 AM,Motion Start,I-GJ16373188,HATCH ST & ST GREGORY ST,,,MOUNT ADAMS
4492,41,39.163392,-84.447016,10/26/2020 07:44:23 AM,61.5,W,11,0.6,33698.4,10/26/2020 07:46:10 AM,Standard Event,S-HAM53352,NORWOOD LATERAL WB,UNKNOWN,UNKNOWN,
4493,370,39.132712,-84.501016,10/26/2020 07:45:22 AM,9.7,W,11,0.5,38458,10/26/2020 07:45:29 AM,Standard Event,S-HAM08007,E UNIVERSITY AV,BURNET AV,VERNON PL,AVONDALE
4494,44,39.101688,-84.519568,10/26/2020 07:53:37 AM,0.0,W,9,0.7,41059.1,10/26/2020 07:53:40 AM,Motion Stop,I-GJ14473098,CENTRAL AV & W 6TH ST & W 6TH WB ST & W 6TH ST TO I-75 NB ACCS RAMP,,,CBD/RIVERFRONT
4495,317,39.113958,-84.591188,10/26/2020 07:46:38 AM,0.0,SW,9,1.2,36025.9,10/26/2020 07:47:09 AM,Motion Stop,S-HAM02424,RAPID RUN PIKE,RUTLEDGE AV,GLENWAY AV,WEST PRICE HILL
4496,302,39.122799,-84.530745,10/26/2020 07:51:17 AM,0.0,E,9,0,48371.8,10/26/2020 07:51:18 AM,Motion Stop,S-HAM27366,KLOTTER AV,FREEMAN AV,KRESS AL,CUF
4497,480,39.114054,-84.573977,10/26/2020 07:44:55 AM,25.4,W,11,1.6,5522.4,10/26/2020 07:45:20 AM,Standard Event,S-HAM02100,GLENWAY AV,KUHLMAN AV,ROSS AV,EAST PRICE HILL
4498,468,39.1432,-84.538714,10/26/2020 07:51:52 AM,0.0,E,9,1.1,9823.4,10/26/2020 07:51:53 AM,Motion Stop,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
4499,369,39.148657,-84.547512,10/26/2020 07:48:33 AM,0.0,E,9,0,81042.3,10/26/2020 07:48:35 AM,Motion Stop,,,,,
4500,457,39.142314,-84.55035,10/26/2020 07:51:55 AM,36.2,SSE,12,0.4,5293.5,10/26/2020 07:51:57 AM,Power On,S-HAM21938,BEEKMAN ST,YONKERS AV,MOOSEWOOD AV,MILLVALE
4501,457,39.131567,-84.544561,10/26/2020 07:53:29 AM,38.5,SSE,7,1.2,5294.3,10/26/2020 07:53:32 AM,Power Off,S-HAM09600,CUMMINS ST,BEEKMAN ST,DEMPSEY ST,NORTH FAIRMOUNT
4502,159,39.115573,-84.566478,10/26/2020 07:44:08 AM,5.0,SEE,10,0.3,126173.6,10/26/2020 07:44:09 AM,Motion Start,S-HAM02001,LEHMAN RD,ELBERON AV,TERM W OF ELBERON AV,EAST PRICE HILL
4503,134,39.112984,-84.58417,10/26/2020 07:50:09 AM,4.9,N,10,0.2,529.6,10/26/2020 07:50:40 AM,Motion Start,S-HAM02090,WINFIELD AV,WESTHAVEN AV,GLENWAY AV,WEST PRICE HILL
4504,25,39.165856,-84.513304,10/26/2020 07:54:13 AM,0.0,NW,9,1.6,88980.5,10/26/2020 07:54:17 AM,Motion Stop,S-HAM27214,W MITCHELL AV,KENARD AV,SPRING GROVE AV,SPRING GROVE VILLAGE
4505,418,39.141221,-84.533175,10/26/2020 07:49:34 AM,3.7,SEE,10,0,39512.6,10/26/2020 07:49:34 AM,Motion Start,,,,,
4506,245,39.107595,-84.68266,10/26/2020 07:47:29 AM,0.0,SEE,9,0.3,78658.9,10/26/2020 07:47:32 AM,Motion Stop,I-GJ00373127,RAPID RUN RD & OTTAWA ST,,,SAYLER PARK
4507,399,39.129673,-84.563067,10/26/2020 07:54:09 AM,16.8,S,11,0.3,33825.9,10/26/2020 07:54:18 AM,Standard Event,S-HAM02691,WHITE ST,BIEGLER ST,FAIRMOUNT AV,SOUTH FAIRMOUNT
4508,166,39.112862,-84.515706,10/26/2020 07:50:47 AM,15.6,E,11,0.1,16583,10/26/2020 07:51:09 AM,Standard Event,I-GJ14773223,E LIBERTY ST & VINE ST & W LIBERTY ST,,,OVER-THE-RHINE
4509,438,39.107715,-84.498476,10/26/2020 07:48:52 AM,0.0,N,9,0.2,21773,10/26/2020 07:48:53 AM,Motion Stop,I-GJ16293171,ST PAUL PL & PAVILION ST,,,MOUNT ADAMS
4510,44,39.099232,-84.51917,10/26/2020 07:55:19 AM,8.5,S,10,0.9,41059.3,10/26/2020 07:55:22 AM,Motion Start,I-GJ14543070,W 4TH ST & CENTRAL AV & W 4TH ST TO I-75 NB ACCS RAMP,,,CBD/RIVERFRONT
4511,255,39.10187,-84.545191,10/26/2020 07:46:17 AM,40.2,NWW,11,1.3,194007.4,10/26/2020 07:46:56 AM,Standard Event,S-HAM09882,W 6TH WB ST,HARRIET ST TO RIVER RD RAMP,BURNS ST,QUEENSGATE
4512,255,39.101392,-84.519659,10/26/2020 07:43:24 AM,0.0,N,9,0.2,194006.1,10/26/2020 07:43:27 AM,Motion Stop,S-HAM27606,CENTRAL AV,FT WSHNGTN WB TO W 6TH WB ST RAMP,W 6TH ST TO I-75 NB ACCS RAMP,CBD/RIVERFRONT
4513,241,39.119599,-84.558196,10/26/2020 07:45:27 AM,0.0,SW,9,0.1,54206.9,10/26/2020 07:45:30 AM,Motion Stop,S-HAM02320,GRAND AV,UTAH AV,NORTHSIDE AV,SOUTH FAIRMOUNT
4514,468,39.143463,-84.541624,10/26/2020 07:51:23 AM,6.0,SSE,10,1,9823.3,10/26/2020 07:51:24 AM,Motion Start,I-GJ12463557,SPRING GROVE AV & MONMOUTH AV,,,CAMP WASHINGTON
4515,399,39.127988,-84.563295,10/26/2020 07:49:21 AM,8.0,NWW,10,0.1,33825.4,10/26/2020 07:49:24 AM,Motion Start,S-HAM02904,HORTON ST,SPERBER ST,WHITE ST,SOUTH FAIRMOUNT
4516,159,39.113637,-84.566001,10/26/2020 07:53:55 AM,0.0,SSW,9,0.4,126175,10/26/2020 07:53:59 AM,Motion Stop,S-HAM33795,BLANCHARD AV,GLENWAY AV,TERM N OF GLENWAY AV,EAST PRICE HILL
4517,460,39.140063,-84.533115,10/26/2020 07:42:19 AM,0.0,SWW,7,0.6,7809.4,10/26/2020 07:42:22 AM,Power Off,,,,,
4518,468,39.151627,-84.542466,10/26/2020 07:50:05 AM,19.8,NEE,11,0.4,9822.7,10/26/2020 07:51:12 AM,Standard Event,S-HAM21866,RALSTON AV,SPRING GROVE AV,HAROLD AL,CAMP WASHINGTON
4519,236,39.15744,-84.396511,10/26/2020 07:40:43 AM,12.0,SSE,11,0.5,14515.6,10/26/2020 07:41:22 AM,Standard Event,I-GJ24953747,CAROTHERS ST & PEABODY AV & ROE ST,,,
4520,158,39.109088,-84.573555,10/26/2020 07:53:24 AM,9.0,N,11,0.2,136376.3,10/26/2020 07:54:22 AM,Standard Event,S-HAM01935,OLIVE AV,WIEMAN AV,ST LAWRENCE AV,EAST PRICE HILL
4521,483,39.111674,-84.517398,10/26/2020 07:51:25 AM,0.0,S,9,0.1,5736,10/26/2020 07:51:26 AM,Motion Stop,S-HAM21708,RACE ST,W 15TH ST,W LIBERTY ST,OVER-THE-RHINE
4522,383,39.147866,-84.548403,10/26/2020 07:48:58 AM,7.1,SSW,11,0.1,32326.5,10/26/2020 07:49:33 AM,Standard Event,,,,,
4523,483,39.11166,-84.517393,10/26/2020 07:52:43 AM,3.5,S,10,0.1,5736,10/26/2020 07:52:46 AM,Motion Start,S-HAM21708,RACE ST,W 15TH ST,W LIBERTY ST,OVER-THE-RHINE
4524,25,39.169345,-84.467589,10/26/2020 07:49:29 AM,44.5,NW,11,2.9,88977.6,10/26/2020 07:51:00 AM,Standard Event,S-HAM53035,NORWOOD LATERAL WB,UNKNOWN,UNKNOWN,PADDOCK HILLS
4525,194,39.143504,-84.541567,10/26/2020 07:55:05 AM,14.3,S,11,1.1,84348,10/26/2020 07:55:40 AM,Standard Event,S-HAM25558,SPRING GROVE AV,MONMOUTH AV,LEDLIE ST,CAMP WASHINGTON
4526,399,39.1286,-84.562953,10/26/2020 07:50:44 AM,0.0,SEE,9,0.2,33825.6,10/26/2020 07:50:47 AM,Motion Stop,S-HAM03052,BIEGLER ST,SPERBER ST,WHITE ST,SOUTH FAIRMOUNT
4527,319,39.125438,-84.505729,10/26/2020 07:48:47 AM,0.0,E,9,0,31156.8,10/26/2020 07:48:47 AM,Motion Stop,I-GJ15613365,PARIS ST & KINSEY AV,,,MOUNT AUBURN
4528,25,39.164981,-84.516079,10/26/2020 07:55:24 AM,5.7,SW,10,1.8,88980.7,10/26/2020 07:55:28 AM,Motion Start,S-HAM27231,SPRING GROVE AV,CLIFTON AV,W MITCHELL AV,SPRING GROVE VILLAGE
